t ke gpe 
1.9325 0.00234234 -1.24967
1.935 0.00234214 -1.24967
1.9375 0.00234297 -1.24967
1.94 0.00234378 -1.24967
1.9425 0.00234456 -1.24967
1.945 0.00234531 -1.24967
1.9475 0.00234603 -1.24967
1.95 0.00234672 -1.24966
1.9525 0.00234738 -1.24966
1.955 0.00234801 -1.24966
1.9575 0.0023486 -1.24966
1.96 0.00234917 -1.24966
1.9625 0.00234964 -1.24966
1.965 0.00235016 -1.24966
1.9675 0.00235064 -1.24966
1.97 0.00235109 -1.24966
1.9725 0.00235152 -1.24966
1.975 0.00235191 -1.24966
1.9775 0.00235228 -1.24966
1.98 0.00235261 -1.24966
1.9825 0.0023529 -1.24965
1.985 0.00235317 -1.24965
1.9875 0.00235341 -1.24965
1.99 0.00235361 -1.24965
1.9925 0.00235379 -1.24965
1.995 0.00235393 -1.24965
1.9975 0.00235405 -1.24965
2 0.00235413 -1.24965
